Vnum	Name	Type	SubType	Size	AntiFlags	Flags	WearFlags	ImmuneFlags	ShopBuyPrice	ShopSellPrice	RefinedVnum	RefineSet	67AttrMaterial	AlterToMagicItemPercent	LimitType0	LimitValue0	LimitType1	LimitValue1	ApplyType0	ApplyValue0	ApplyType1	ApplyValue1	ApplyType2	ApplyValue2	ApplyType3	ApplyValue3	Value0	Value1	Value2	Value3	Value4	Value5	Value6	Value7	Value8	Value9	Specular	GainSocketPercent	AddonType
50742	¿ù±¤ÃÊ	ITEM_MATERIAL	MATERIAL_LEATHER	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50801	º¹¼þ¾Æ²É¾×	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	16	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	8	180	15	516	12	1	1	0	0	0	0	0	0
50802	µµ¶óÁö¾×	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	20	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	180	5	516	0	1	1	0	0	0	0	0	0
50803	°¨²É¼ö	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	24	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	50	0	0	0	0	0	0	0	0	0	0	0
50804	°¡½Ã¿À°¡ÇÇ¼ö	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	28	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	50	0	0	0	0	0	0	0	0	0	0	0	0
50813	È°½É¾×	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	32	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	516	16	10	180	0	0	1	0	0	0	0	0	0
50814	ÇÇµ¶¾×	ITEM_USE	USE_AFFECT	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	36	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	516	15	10	180	0	0	1	0	0	0	0	0	0
50815	º¸È¯¼ö	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	40	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	100	0	0	0	0	0	0	0	0	0	0	0
50816	¿µº¸¼ö	ITEM_USE	USE_POTION_NODELAY	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	44	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	100	0	0	0	0	0	0	0	0	0	0	0	0
50817	ÁøÈ°½É¾×	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	46	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	53	180	50	516	0	1	1	0	0	0	0	0	0
50818	ÁøÇÇµ¶¾×	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	48	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	54	180	70	516	0	1	1	0	0	0	0	0	0
50819	Áøº¸È¯¾×	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	50	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	37	180	10	516	0	1	1	0	0	0	0	0	0
50820	Áø¿µº¸¾×	ITEM_USE	USE_ABILITY_UP	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	52	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	7	180	3	516	13	1	1	0	0	0	0	0	0
50821	Àû»ó¾×	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	55	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50822	È«»ó¾×	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	55	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50823	È²»ó¾×	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	55	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50824	³ì»ó¾×	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	55	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50825	Ã»»ó¾×	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	55	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50826	¹é»ó¾×	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	1000	50	0	0	0	0	LEVEL	55	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50827	ºí·Ï°üÅëºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	90	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50830	È­¿° °­È­ ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50831	³Ã±â °­È­ ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50832	Àü±â °­È­ ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50833	¹Ù¶÷ °­È­ ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50834	´ëÁö °­È­ ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50835	¾îµÒ °­È­ ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50836	È­¿° ÀúÇ× ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50837	³Ã±â ÀúÇ× ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50838	Àü±â ÀúÇ× ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50839	¹Ù¶÷ ÀúÇ× ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50840	´ëÁö ÀúÇ× ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50841	¾îµÒ ÀúÇ× ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50842	È­¿° °­È­ ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50843	³Ã±â °­È­ ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50844	Àü±â °­È­ ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50845	¹Ù¶÷ °­È­ ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50846	´ëÁö °­È­ ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50847	¾îµÒ °­È­ ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50848	È­¿° ÀúÇ× ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50849	³Ã±â ÀúÇ× ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50850	Àü±â ÀúÇ× ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50851	¹Ù¶÷ ÀúÇ× ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50852	´ëÁö ÀúÇ× ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50853	¾îµÒ ÀúÇ× ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	LEVEL	120	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50854	¿ù±¤ °­ÇÔ ºñ¾à	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	NEWWORLD_LEVEL	10	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50855	¿ù±¤ °­ÇÔ ºñ¾à+	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE | ITEM_SLOW_QUERY	NONE	NONE	0	0	0	0	0	0	NEWWORLD_LEVEL	10	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50901	ºó¾àº´	ITEM_NONE	0	1	NONE	ITEM_STACKABLE	NONE	NONE	15000	15000	0	0	0	0	LEVEL	55	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50911	ºØ¾îÃÊ¹äÀÌº¥Æ®	ITEM_USE	USE_POTION_NODELAY	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	650	0	0	0	0	0	0	0	0	0	0	0	0
50912	À×¾îÃÊ¹äÀÌº¥Æ®	ITEM_USE	USE_POTION_NODELAY	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	300	0	0	0	0	0	0	0	0	0	0	0
50913	¿¬¾îÃÊ¹äÀÌº¥Æ®	ITEM_USE	USE_ABILITY_UP	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	53	60	100	202	0	1	0	0	0	0	0	0	0
50914	¸Þ±âÃÊ¹äÀÌº¥Æ®	ITEM_USE	USE_ABILITY_UP	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	54	60	100	226	0	1	0	0	0	0	0	0	0
50920	yutnori gold	ITEM_GIFTBOX	UNK23_1	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50921	yutnori silver	ITEM_GIFTBOX	UNK23_1	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50922	yutnori bronze	ITEM_GIFTBOX	UNK23_1	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50923	¹Ú´Þ³ª¹«(Gold)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0	0	0	0	0
50924	¹Ú´Þ³ª¹«(Silver)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50925	¹Ú´Þ³ª¹«(Bronze)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50926	Gemstone	ITEM_MATERIAL	MATERIAL_LEATHER	1	ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50927	¿ë¹æÅ½ÇèÆÑ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0	0	0	0	0
50928	king gold	ITEM_GIFTBOX	UNK23_1	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50929	king silver	ITEM_GIFTBOX	UNK23_1	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50930	king bronze	ITEM_GIFTBOX	UNK23_1	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
50931	K¼ýÀÚ(Gold)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0	0	0	0	0
50932	K¼ýÀÚ(Silver)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50933	K¼ýÀÚ(Bronze)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50934	gembox	ITEM_QUEST	QUEST_NONE	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_STACK | ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50935	gemº¯È¯±Ç	ITEM_USE	USE_SPECIAL	1	ANTI_PKDROP | ANTI_QUICKSLOT	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	10	15000	1	0	0	0	0	0	0	0	0	0	0
50938	Èæ°ú¹éÀ¯·á(Gold)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0	0	0	0	0
50939	Èæ°ú¹éÀ¯·á(Silver)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50940	Èæ°ú¹éÀ¯·á(bronze)	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_PKDROP	ITEM_STACKABLE	NONE	NONE	1	0	0	0	0	0	REAL_TIME	10368000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0	0	0	0	0
50941	Áø¹é·æÅ½Çè»óÀÚ	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	5	0	0	0	0	0	0	0	0	0	0	0	0
51001	È°¼®	ITEM_NONE	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51002	Ãæ±âÈ¯	ITEM_BLEND	0	1	NONE	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LEVEL	35	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51501	¿ëÈ¥¿ø¼®	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
51502	¿ëÈ¥¿ø¼®	ITEM_GIFTBOX	UNK23_1	1	ANTI_DROP | ANTI_GIVE | ANTI_PKDROP | ANTI_MYSHOP	ITEM_STACKABLE	NONE	NONE	0	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0	0	0	0	0
